call_index,mission_time_s,nmpc_solve_time_ms,pid50_solve_time_ms,pid5_solve_time_ms
1923,384.600,15.8645,0.0209,0.0213
1924,384.800,15.8740,0.0211,0.0213
1925,385.000,16.0560,0.0209,0.0218
1926,385.200,15.9754,0.0289,0.0215
1927,385.400,16.9420,0.0211,0.0215
1928,385.600,16.2623,0.0217,0.0266
1929,385.800,16.0186,0.0214,0.0219
1930,386.000,15.9428,0.0210,0.0220
1931,386.200,15.5921,0.0210,0.0221
1932,386.400,16.2594,0.0215,0.0219
1933,386.600,16.7462,0.0209,0.0222
1934,386.800,17.5825,0.0211,0.0220
1935,387.000,17.9067,0.0300,0.0215
1936,387.200,16.6669,0.0244,0.0216
1937,387.400,15.8868,0.0209,0.0217
1938,387.600,15.7496,0.0208,0.0215
1939,387.800,15.7892,0.0214,0.0217
1940,388.000,15.7153,0.0210,0.0218
1941,388.200,16.8397,0.0217,0.0382
1942,388.400,20.6594,0.0209,0.0223
1943,388.600,18.4419,0.0217,0.0215
1944,388.800,19.1835,0.0227,0.0214
1945,389.000,19.3504,0.0265,0.0216
1946,389.200,18.7042,0.0246,0.0213
1947,389.400,18.7939,0.0208,0.0214
1948,389.600,19.2989,0.0208,0.0221
1949,389.800,17.9532,0.0210,0.0219
1950,390.000,19.1527,0.0210,0.0216
1951,390.200,17.3831,0.0210,0.0223
1952,390.400,16.7790,0.0210,0.0294
1953,390.600,16.2503,0.0209,0.0217
1954,390.800,16.2943,0.0244,0.0217
1955,391.000,16.2502,0.0263,0.0216
1956,391.200,16.7416,0.0343,0.0214
1957,391.400,18.9819,0.0211,0.0216
1958,391.600,17.1550,0.0209,0.0214
1959,391.800,16.5981,0.0213,0.0215
1960,392.000,16.0343,0.0217,0.0215
1961,392.200,16.4738,0.0208,0.0217
1962,392.400,16.9073,0.0209,0.0214
1963,392.600,17.4033,0.0211,0.0219
1964,392.800,16.3274,0.0268,0.0906
1965,393.000,15.3150,0.0263,0.0221
1966,393.200,16.2793,0.0216,0.0214
1967,393.400,15.9757,0.0218,0.0216
1968,393.600,16.0351,0.0209,0.0218
1969,393.800,16.9166,0.0217,0.0214
1970,394.000,16.6520,0.0209,0.0212
1971,394.200,17.9743,0.0209,0.0213
1972,394.400,16.2627,0.0215,0.0216
1973,394.600,16.2374,0.0282,0.0219
1974,394.800,16.5684,0.0295,0.0213
1975,395.000,20.5582,0.0223,0.0218
1976,395.200,19.5352,0.0213,0.0277
1977,395.400,18.0366,0.0215,0.0222
1978,395.600,17.3236,0.0211,0.0220
1979,395.800,17.3621,0.0226,0.0264
1980,396.000,16.1909,0.0213,0.0211
1981,396.200,16.5640,0.0210,0.0216
1982,396.400,16.1765,0.0215,0.0215
1983,396.600,15.8825,0.0249,0.0215
1984,396.800,17.2275,0.0376,0.0216
1985,397.000,16.6035,0.0228,0.0223
1986,397.200,16.4589,0.0212,0.0216
1987,397.400,16.2719,0.0211,0.0230
1988,397.600,17.7971,0.0216,0.0215
1989,397.800,18.7558,0.0230,0.0216
1990,398.000,18.8837,0.0212,0.0216
1991,398.200,17.8923,0.0280,0.0212
1992,398.400,17.8124,0.0340,0.0216
1993,398.600,18.4790,0.0211,0.0217
1994,398.800,20.0996,0.0211,0.0218
1995,399.000,18.0052,0.0210,0.0215
1996,399.200,18.5978,0.0210,0.0269
1997,399.400,19.2772,0.0210,0.0217
1998,399.600,18.1807,0.0210,0.0299
1999,399.800,17.4214,0.0255,0.0222
2000,400.000,18.5232,0.0210,0.0216
2001,400.200,20.1500,0.0235,0.0216
2002,400.400,18.7541,0.0298,0.0212
2003,400.600,19.1170,0.0211,0.0219
2004,400.800,19.2567,0.0211,0.0215
2005,401.000,17.9237,0.0221,0.0218
2006,401.200,15.8986,0.0210,0.0216
2007,401.400,16.0846,0.0214,0.0219
2008,401.600,16.7271,0.0209,0.0217
2009,401.800,16.8719,0.0214,0.0217
2010,402.000,16.2010,0.0279,0.0226
2011,402.200,16.5225,0.0309,0.0312
2012,402.400,16.5037,0.0210,0.0214
2013,402.600,17.7095,0.0211,0.0215
2014,402.800,20.7456,0.0209,0.0214
2015,403.000,16.6471,0.0210,0.0221
2016,403.200,15.8705,0.0208,0.0214
2017,403.400,15.9681,0.0232,0.0217
2018,403.600,15.8855,0.0209,0.0217
2019,403.800,17.6502,0.0228,0.0216
2020,404.000,18.2129,0.0296,0.0217
2021,404.200,16.2176,0.0219,0.0222
2022,404.400,15.9929,0.0210,0.0223
2023,404.600,16.0703,0.0209,0.0218
2024,404.800,16.4323,0.0210,0.0214
2025,405.000,16.7286,0.0210,0.0216
2026,405.200,16.5000,0.0214,0.0217
2027,405.400,19.3653,0.0210,0.0215
2028,405.600,18.0647,0.0265,0.0215
2029,405.800,18.6115,0.0238,0.0214
2030,406.000,19.1282,0.0284,0.0220
2031,406.200,18.0888,0.0210,0.0220
2032,406.400,17.5256,0.0210,0.0220
2033,406.600,19.9438,0.0210,0.0220
2034,406.800,18.7286,0.0210,0.0218
2035,407.000,17.5605,0.0209,0.0257
2036,407.200,18.2067,0.0209,0.0214
2037,407.400,19.2824,0.0208,0.0213
2038,407.600,18.5990,0.0237,0.0214
2039,407.800,17.4982,0.0246,0.0222
2040,408.000,18.4228,0.0213,0.0216
2041,408.200,18.5760,0.0210,0.0215
2042,408.400,17.7086,0.0208,0.0227
2043,408.600,17.3187,0.0222,0.0225
2044,408.800,18.2156,0.0209,0.0227
2045,409.000,18.7103,0.0224,0.0224
2046,409.200,18.1702,0.0267,0.0215
2047,409.400,17.5680,0.0257,0.0551
2048,409.600,19.4393,0.0231,0.0215
2049,409.800,18.7729,0.0285,0.0217
2050,410.000,16.0702,0.0282,0.0214
2051,410.200,15.9772,0.0219,0.0217
2052,410.400,16.2497,0.0238,0.0217
2053,410.600,18.7923,0.0248,0.0221
2054,410.800,17.0132,0.0250,0.0218
2055,411.000,16.2418,0.0217,0.0217
2056,411.200,16.1263,0.0276,0.0228
2057,411.400,15.9573,0.0234,0.0223
2058,411.600,16.3537,0.0278,0.0219
2059,411.800,17.9425,0.0410,0.0215
2060,412.000,17.0742,0.0393,0.0216
2061,412.200,15.9530,0.0310,0.0219
2062,412.400,16.2795,0.0351,0.0213
2063,412.600,16.1738,0.0384,0.0218
2064,412.800,15.8905,0.0331,0.0213
2065,413.000,17.7261,0.0291,0.0212
2066,413.200,17.3521,0.0219,0.0217
2067,413.400,16.5670,0.0227,0.0235
2068,413.600,16.4204,0.0226,0.0216
2069,413.800,16.1345,0.0226,0.0216
2070,414.000,16.3535,0.0259,0.0221
2071,414.200,19.6942,0.0244,0.0214
2072,414.400,18.6901,0.0244,0.0221
2073,414.600,17.6381,0.0494,0.0215
2074,414.800,18.9081,0.0288,0.0217
2075,415.000,20.0491,0.0272,0.0214
2076,415.200,18.5436,0.0307,0.0214
2077,415.400,17.6490,0.0317,0.0213
2078,415.600,18.4204,0.0391,0.0214
2079,415.800,18.6373,0.0417,0.0227
2080,416.000,18.3411,0.0472,0.0215
2081,416.200,20.2869,0.0243,0.0212
2082,416.400,21.2983,0.0210,0.0214
2083,416.600,18.2509,0.0210,0.0217
2084,416.800,18.9503,0.0213,0.0214
2085,417.000,19.5116,0.0239,0.0214
2086,417.200,17.6346,0.0297,0.0215
2087,417.400,18.6497,0.0239,0.0269
2088,417.600,19.0340,0.0213,0.0219
2089,417.800,17.9311,0.0211,0.0230
2090,418.000,17.6924,0.0211,0.0318
2091,418.200,18.3222,0.0214,0.0220
2092,418.400,18.3563,0.0214,0.0220
2093,418.600,17.5188,0.0209,0.0216
2094,418.800,17.3680,0.0255,0.0219
2095,419.000,18.3339,0.0267,0.0218
2096,419.200,18.8642,0.0280,0.0230
2097,419.400,16.3175,0.0247,0.0215
2098,419.600,15.8155,0.0229,0.0212
2099,419.800,16.2796,0.0211,0.0218
2100,420.000,16.8605,0.0210,0.0562
2101,420.200,17.2661,0.0238,0.0228
2102,420.400,17.7670,0.0209,0.0216
2103,420.600,16.5914,0.0209,0.0214
2104,420.800,16.5832,0.0255,0.0216
2105,421.000,16.0316,0.0239,0.0218
2106,421.200,17.3114,0.0235,0.0259
2107,421.400,19.8515,0.0223,0.0214
2108,421.600,17.6235,0.0250,0.0216
2109,421.800,16.4158,0.0213,0.0214
2110,422.000,18.5666,0.0210,0.0226
2111,422.200,20.7441,0.0211,0.0222
2112,422.400,17.4841,0.0213,0.0233
2113,422.600,17.9822,0.0273,0.0222
2114,422.800,18.3081,0.0270,0.0217
2115,423.000,18.4838,0.0212,0.0213
2116,423.200,17.1681,0.0217,0.0213
2117,423.400,19.8884,0.0211,0.0216
2118,423.600,23.2082,0.0211,0.0218
2119,423.800,22.3731,0.0223,0.0213
2120,424.000,16.7322,0.0212,0.0213
2121,424.200,17.0896,0.0244,0.0226
2122,424.400,18.8687,0.0224,0.0222
2123,424.600,16.8493,0.0433,0.0230
2124,424.800,17.3752,0.0212,0.0219
2125,425.000,15.8434,0.0217,0.0215
2126,425.200,16.3446,0.0221,0.0229
2127,425.400,15.7368,0.0215,0.0214
2128,425.600,15.9931,0.0211,0.0213
2129,425.800,16.3251,0.0211,0.0217
2130,426.000,16.6046,0.0212,0.0227
2131,426.200,16.1764,0.0286,0.0217
2132,426.400,16.0508,0.0275,0.0212
2133,426.600,16.1048,0.0221,0.0219
2134,426.800,15.7648,0.0219,0.0225
2135,427.000,15.7703,0.0210,0.0232
2136,427.200,16.6121,0.0211,0.0215
2137,427.400,16.6519,0.0212,0.0327
2138,427.600,17.0629,0.0216,0.0303
2139,427.800,16.1714,0.0211,0.0214
2140,428.000,15.8465,0.0235,0.0214
2141,428.200,15.6569,0.0240,0.0217
2142,428.400,15.9358,0.0211,0.0217
2143,428.600,16.0912,0.0216,0.0218
2144,428.800,16.5835,0.0210,0.0214
2145,429.000,16.4827,0.0220,0.0221
2146,429.200,18.8417,0.0210,0.0218
2147,429.400,17.9509,0.0209,0.0220
2148,429.600,18.7646,0.0208,0.0215
2149,429.800,19.7880,0.0215,0.0215
2150,430.000,19.1552,0.0250,0.0222
2151,430.200,19.5335,0.0258,0.0220
2152,430.400,19.8292,0.0216,0.0217
2153,430.600,18.5477,0.0211,0.0214
2154,430.800,19.1783,0.0210,0.0213
2155,431.000,20.8405,0.0215,0.0264
2156,431.200,18.2638,0.0212,0.0230
2157,431.400,19.5594,0.0211,0.0217
2158,431.600,21.9240,0.0224,0.0221
2159,431.800,20.4198,0.0224,0.0229
2160,432.000,22.5943,0.0351,0.0217
2161,432.200,22.8864,0.0218,0.0215
2162,432.400,25.4715,0.0210,0.0213
2163,432.600,21.4446,0.0211,0.0218
2164,432.800,20.4062,0.0209,0.0577
2165,433.000,20.3225,0.0210,0.0219
2166,433.200,23.2365,0.0214,0.0215
2167,433.400,21.9831,0.0209,0.0225
2168,433.600,24.5505,0.0235,0.0219
2169,433.800,25.0449,0.0246,0.0212
2170,434.000,22.0763,0.0271,0.0214
2171,434.200,21.1800,0.0210,0.0219
2172,434.400,19.6409,0.0214,0.0224
2173,434.600,20.4565,0.0210,0.0220
2174,434.800,19.3209,0.0209,0.0215
2175,435.000,17.7740,0.0212,0.0215
2176,435.200,20.2365,0.0209,0.0215
2177,435.400,20.8438,0.0225,0.0220
2178,435.600,20.2649,0.0268,0.0213
2179,435.800,21.1594,0.0242,0.0227
2180,436.000,17.5503,0.0223,0.0217
2181,436.200,20.8068,0.0214,0.0216
2182,436.400,21.2506,0.0210,0.0212
2183,436.600,17.7212,0.0218,0.0213
2184,436.800,17.8976,0.0210,0.0292
2185,437.000,17.6271,0.0209,0.0217
2186,437.200,16.1709,0.0211,0.0215
2187,437.400,16.3750,0.0210,0.0216
2188,437.600,15.5622,0.0228,0.0215
2189,437.800,15.7607,0.0273,0.0215
2190,438.000,16.4701,0.0216,0.0216
2191,438.200,17.1309,0.0210,0.0213
2192,438.400,17.4635,0.0209,0.0227
2193,438.600,16.1487,0.0210,0.0221
2194,438.800,16.0068,0.0217,0.0218
2195,439.000,16.0025,0.0220,0.0216
2196,439.200,18.3202,0.0285,0.0218
2197,439.400,18.7156,0.0257,0.0216
2198,439.600,16.5174,0.0241,0.0215
2199,439.800,16.4574,0.0208,0.0214
2200,440.000,16.3062,0.0208,0.0215
2201,440.200,17.7199,0.0211,0.0284
2202,440.400,17.4796,0.0217,0.0220
2203,440.600,18.2236,0.0211,0.0220
2204,440.800,16.7281,0.0215,0.0218
2205,441.000,17.6083,0.0211,0.0217
2206,441.200,20.5908,0.0236,0.0214
2207,441.400,18.0092,0.0283,0.0261
2208,441.600,16.0891,0.0209,0.0216
2209,441.800,16.3164,0.0233,0.0215
2210,442.000,17.0752,0.0208,0.0287
2211,442.200,16.6342,0.0208,0.0220
2212,442.400,16.5806,0.0213,0.0222
2213,442.600,16.2085,0.0208,0.0219
2214,442.800,16.0551,0.0210,0.0219
2215,443.000,15.5374,0.0235,0.0216
2216,443.200,15.8998,0.0293,0.0218
2217,443.400,16.5546,0.0272,0.0220
2218,443.600,16.8102,0.0213,0.0213
2219,443.800,17.6078,0.0210,0.0219
2220,444.000,17.3260,0.0224,0.0213
2221,444.200,17.3836,0.0219,0.0217
2222,444.400,18.9043,0.0208,0.0227
2223,444.600,17.3960,0.0221,0.0216
2224,444.800,16.2410,0.0268,0.0213
2225,445.000,16.1592,0.0256,0.0212
2226,445.200,16.3369,0.0218,0.0216
2227,445.400,16.2159,0.0209,0.0218
2228,445.600,17.5123,0.0210,0.0214
2229,445.800,20.7453,0.0215,0.0212
2230,446.000,17.9711,0.0212,0.0218
2231,446.200,18.6753,0.0209,0.0220
2232,446.400,17.8459,0.0223,0.0220
2233,446.600,16.2550,0.0210,0.0224
2234,446.800,15.7423,0.0237,0.0215
2235,447.000,15.5914,0.0249,0.0222
2236,447.200,15.9822,0.0209,0.0217
2237,447.400,16.1318,0.0210,0.0218
2238,447.600,16.3014,0.0227,0.0217
2239,447.800,16.6150,0.0233,0.0219
2240,448.000,16.5769,0.0209,0.0222
2241,448.200,16.4926,0.0210,0.0272
2242,448.400,16.1384,0.0211,0.0225
2243,448.600,15.6934,0.0215,0.0333
2244,448.800,16.1401,0.0279,0.0634
2245,449.000,16.7225,0.0250,0.0223
2246,449.200,16.4976,0.0209,0.0216
2247,449.400,16.0548,0.0219,0.0215
2248,449.600,16.3216,0.0212,0.0222
2249,449.800,16.2835,0.0223,0.0217
2250,450.000,16.6568,0.0210,0.0217
2251,450.200,17.3991,0.0210,0.0216
2252,450.400,17.2674,0.0233,0.0575
2253,450.600,16.6742,0.0329,0.0220
2254,450.800,16.2059,0.0211,0.0228
2255,451.000,16.0383,0.0211,0.0219
2256,451.200,16.4965,0.0213,0.0309
2257,451.400,16.7648,0.0215,0.0217
2258,451.600,20.1137,0.0211,0.0213
2259,451.800,18.6127,0.0210,0.0215
2260,452.000,20.2320,0.0234,0.0219
2261,452.200,17.9192,0.0215,0.0215
2262,452.400,16.9100,0.0271,0.0217
2263,452.600,17.0715,0.0219,0.0218
2264,452.800,18.7066,0.0215,0.0220
2265,453.000,18.6474,0.0210,0.0222
2266,453.200,17.3149,0.0212,0.0214
2267,453.400,17.5564,0.0212,0.0391
2268,453.600,18.4178,0.0211,0.0225
2269,453.800,18.1980,0.0217,0.0224
2270,454.000,16.8104,0.0211,0.0222
2271,454.200,16.6162,0.0219,0.0220
2272,454.400,16.7494,0.0266,0.0218
2273,454.600,18.3345,0.0217,0.0223
2274,454.800,18.9707,0.0213,0.0220
2275,455.000,17.0315,0.0217,0.0222
2276,455.200,16.2989,0.0212,0.0221
2277,455.400,17.4105,0.0211,0.0218
2278,455.600,18.0103,0.0212,0.0212
2279,455.800,16.3007,0.0212,0.0213
2280,456.000,16.5726,0.0215,0.0216
2281,456.200,16.1751,0.0214,0.0220
2282,456.400,15.7948,0.0240,0.0218
2283,456.600,17.8752,0.0213,0.0214
2284,456.800,17.3793,0.0212,0.0212
2285,457.000,18.6683,0.0230,0.0221
2286,457.200,16.4378,0.0212,0.0232
2287,457.400,16.2320,0.0212,0.0218
2288,457.600,19.4996,0.0217,0.0214
2289,457.800,19.6976,0.0216,0.0264
2290,458.000,18.1991,0.0213,0.0214
2291,458.200,19.1975,0.0293,0.0217
2292,458.400,18.0894,0.0213,0.0217
2293,458.600,18.7827,0.0221,0.0217
2294,458.800,16.4299,0.0213,0.0216
2295,459.000,16.8660,0.0217,0.0223
2296,459.200,17.1020,0.0214,0.0219
2297,459.400,18.5822,0.0213,0.0394
2298,459.600,16.2371,0.0248,0.0228
2299,459.800,15.8075,0.0212,0.0215
2300,460.000,15.7928,0.0222,0.0212
2301,460.200,16.9884,0.0377,0.0215
2302,460.400,17.8176,0.0211,0.0215
2303,460.600,16.7672,0.0212,0.0215
2304,460.800,16.8756,0.0225,0.0216
2305,461.000,16.1831,0.0211,0.0213
2306,461.200,16.0140,0.0210,0.0262
2307,461.400,17.3871,0.0219,0.0215
2308,461.600,18.1158,0.0227,0.0225
2309,461.800,16.2719,0.0212,0.0217
2310,462.000,16.4359,0.0319,0.0221
2311,462.200,15.8438,0.0225,0.0213
2312,462.400,16.9144,0.0212,0.0214
2313,462.600,19.0331,0.0215,0.0254
2314,462.800,19.3762,0.0210,0.0216
2315,463.000,17.0288,0.0212,0.0215
2316,463.200,16.8764,0.0211,0.0216
2317,463.400,16.9018,0.0219,0.0219
2318,463.600,16.7868,0.0210,0.0227
2319,463.800,17.4402,0.0212,0.0215
2320,464.000,16.2103,0.0299,0.0384
2321,464.200,15.9076,0.0210,0.0225
2322,464.400,16.1447,0.0219,0.0215
2323,464.600,18.1937,0.0219,0.0216
2324,464.800,16.6459,0.0214,0.0213
2325,465.000,16.1848,0.0215,0.0214
2326,465.200,16.2062,0.0210,0.0214
2327,465.400,16.2963,0.0211,0.0214
2328,465.600,20.7605,0.0214,0.0215
2329,465.800,19.3313,0.0255,0.0222
2330,466.000,17.3946,0.0227,0.0227
2331,466.200,16.1359,0.0212,0.0232
2332,466.400,16.9200,0.0210,0.0218
2333,466.600,17.3966,0.0217,0.0213
2334,466.800,16.5779,0.0211,0.0217
2335,467.000,16.2203,0.0210,0.0218
2336,467.200,16.2584,0.0232,0.0216
2337,467.400,15.8943,0.0211,0.0215
2338,467.600,17.2195,0.0214,0.0213
2339,467.800,16.4448,0.0311,0.0214
2340,468.000,16.8438,0.0211,0.0216
2341,468.200,16.3157,0.0210,0.0225
2342,468.400,15.7801,0.0211,0.0218
2343,468.600,16.1726,0.0210,0.0217
2344,468.800,15.7627,0.0211,0.0215
2345,469.000,16.3581,0.0209,0.0220
2346,469.200,16.8209,0.0210,0.0215
2347,469.400,17.1515,0.0223,0.0212
2348,469.600,15.8391,0.0226,0.0227
2349,469.800,15.6424,0.0309,0.0216
2350,470.000,15.6952,0.0210,0.0222
2351,470.200,15.7135,0.0212,0.0297
2352,470.400,15.7448,0.0212,0.0218
2353,470.600,16.4952,0.0211,0.0225
2354,470.800,16.4840,0.0210,0.0215
2355,471.000,16.3161,0.0218,0.0216
2356,471.200,15.2550,0.0211,0.0215
2357,471.400,16.0922,0.0215,0.0216
2358,471.600,15.5574,0.0209,0.0216
2359,471.800,16.4025,0.0211,0.0264
2360,472.000,16.1150,0.0338,0.0213
2361,472.200,16.7484,0.0215,0.0280
2362,472.400,16.3158,0.0221,0.0218
2363,472.600,16.6633,0.0213,0.0222
2364,472.800,15.6642,0.0226,0.0216
2365,473.000,16.1580,0.0213,0.0220
2366,473.200,16.8004,0.0225,0.0213
2367,473.400,18.4939,0.0212,0.0215
2368,473.600,17.4600,0.0226,0.0218
2369,473.800,18.9964,0.0256,0.0216
2370,474.000,17.0097,0.0212,0.0217
2371,474.200,17.9736,0.0226,0.0219
2372,474.400,18.5558,0.0213,0.0217
2373,474.600,16.2744,0.0212,0.0218
2374,474.800,16.4097,0.0221,0.0217
2375,475.000,16.2303,0.0212,0.0219
2376,475.200,16.4639,0.0217,0.0211
2377,475.400,18.0501,0.0212,0.0215
2378,475.600,19.0799,0.0213,0.0214
2379,475.800,16.2343,0.0276,0.0216
2380,476.000,16.1352,0.0212,0.0215
2381,476.200,16.3697,0.0220,0.0217
2382,476.400,18.3909,0.0213,0.0216
2383,476.600,18.3234,0.0212,0.0670
2384,476.800,16.7844,0.0211,0.0577
2385,477.000,16.0967,0.0212,0.0218
2386,477.200,15.9004,0.0225,0.0218
2387,477.400,17.1286,0.0225,0.0215
2388,477.600,16.8359,0.0233,0.0215
2389,477.800,16.1535,0.0217,0.0216
2390,478.000,15.7991,0.0212,0.0218
2391,478.200,15.5291,0.0217,0.0216
2392,478.400,15.8692,0.0215,0.0215
2393,478.600,16.4609,0.0212,0.0293
2394,478.800,16.7828,0.0212,0.0217
2395,479.000,18.0174,0.0222,0.0225
2396,479.200,18.2005,0.0214,0.0214
2397,479.400,16.6960,0.0289,0.0214
2398,479.600,16.7689,0.0212,0.0216
2399,479.800,19.1081,0.0211,0.0212
2400,480.000,18.9910,0.0227,0.0215
2401,480.200,16.5796,0.0218,0.0216
2402,480.400,16.5612,0.0253,0.0212
2403,480.600,15.9220,0.0367,0.0218
2404,480.800,17.3057,0.0255,0.0223
2405,481.000,16.1046,0.0220,0.0214
2406,481.200,16.4082,0.0268,0.0230
2407,481.400,17.8382,0.0224,0.0214
2408,481.600,16.4428,0.0211,0.0213
2409,481.800,16.0531,0.0213,0.0212
2410,482.000,17.1581,0.0229,0.0214
2411,482.200,18.5335,0.0342,0.0214
2412,482.400,17.0105,0.0340,0.0217
2413,482.600,17.8155,0.0229,0.0260
2414,482.800,17.2065,0.0218,0.0216
2415,483.000,17.4850,0.0266,0.0423
2416,483.200,18.0012,0.0211,0.0218
2417,483.400,16.4797,0.0215,0.0218
2418,483.600,15.9365,0.0210,0.0223
2419,483.800,16.8485,0.0221,0.0217
2420,484.000,17.7947,0.0364,0.0215
2421,484.200,17.4478,0.0305,0.0215
2422,484.400,15.9674,0.0212,0.0216
2423,484.600,16.1406,0.0273,0.0219
2424,484.800,16.5163,0.0209,0.0213
2425,485.000,17.8370,0.0220,0.0214
2426,485.200,16.7656,0.0209,0.0212
2427,485.400,17.1811,0.0214,0.0216
2428,485.600,16.2977,0.0210,0.0216
2429,485.800,16.1220,0.0210,0.0225
2430,486.000,16.0207,0.0214,0.0215
2431,486.200,16.8264,0.0213,0.0214
2432,486.400,16.6669,0.0226,0.0215
2433,486.600,17.0947,0.0316,0.0214
2434,486.800,16.4457,0.0237,0.0213
2435,487.000,16.0368,0.0210,0.0213
2436,487.200,15.8440,0.0209,0.0221
2437,487.400,16.3935,0.0211,0.0253
2438,487.600,18.7186,0.0226,0.0215
2439,487.800,20.5583,0.0212,0.0230
2440,488.000,17.3221,0.0217,0.0218
2441,488.200,17.2640,0.0211,0.0214
2442,488.400,17.8369,0.0264,0.0216
2443,488.600,16.1551,0.0210,0.0218
2444,488.800,16.3226,0.0208,0.0218
2445,489.000,16.1143,0.0210,0.0214
2446,489.200,16.4668,0.0269,0.0214
2447,489.400,17.1071,0.0239,0.0213
2448,489.600,16.8606,0.0209,0.0256
2449,489.800,17.0141,0.0210,0.0218
2450,490.000,15.5728,0.0208,0.0227
2451,490.200,16.0782,0.0221,0.0218
2452,490.400,15.7878,0.0244,0.0219
2453,490.600,15.6153,0.0216,0.0267
2454,490.800,15.8214,0.0213,0.0212
2455,491.000,16.3439,0.0214,0.0218
2456,491.200,16.7714,0.0211,0.0214
2457,491.400,16.9692,0.0212,0.0217
2458,491.600,15.6467,0.0210,0.0217
2459,491.800,15.7770,0.0211,0.0323
2460,492.000,15.6941,0.0218,0.0216
2461,492.200,15.7739,0.0268,0.0225
2462,492.400,15.6497,0.0215,0.0213
2463,492.600,16.2165,0.0215,0.0217
2464,492.800,16.7689,0.0225,0.0211
2465,493.000,17.2878,0.0211,0.0215
2466,493.200,17.0313,0.0211,0.0213
2467,493.400,16.1960,0.0211,0.0216
2468,493.600,15.8650,0.0216,0.0215
2469,493.800,15.7472,0.0284,0.0214
2470,494.000,16.4902,0.0271,0.0429
2471,494.200,18.3582,0.0366,0.0293
2472,494.400,16.7578,0.0216,0.0215
2473,494.600,15.9183,0.0209,0.0214
2474,494.800,16.4899,0.0210,0.0214
2475,495.000,16.1030,0.0212,0.0214
2476,495.200,16.8152,0.0227,0.0213
2477,495.400,16.7101,0.0214,0.0212
2478,495.600,16.6277,0.0253,0.0212
2479,495.800,16.2995,0.0283,0.0216
2480,496.000,15.8422,0.0321,0.0218
2481,496.200,15.5204,0.0208,0.0393
2482,496.400,16.2681,0.0209,0.0793
2483,496.600,16.4693,0.0209,0.0222
2484,496.800,16.4502,0.0209,0.0266
2485,497.000,17.0896,0.0210,0.0216
2486,497.200,16.1907,0.0210,0.0215
2487,497.400,16.2583,0.0213,0.0214
2488,497.600,16.0338,0.0209,0.0215
2489,497.800,15.8672,0.0277,0.0216
2490,498.000,16.0401,0.0209,0.0215
2491,498.200,16.4674,0.0214,0.0219
2492,498.400,16.3648,0.0213,0.0216
2493,498.600,17.2970,0.0211,0.0227
2494,498.800,16.4340,0.0211,0.0215
2495,499.000,15.6138,0.0209,0.0217
2496,499.200,16.1690,0.0211,0.0214
2497,499.400,16.6773,0.0220,0.0213
2498,499.600,17.8990,0.0211,0.0213
2499,499.800,19.5701,0.0382,0.0215
2500,500.000,16.9894,0.0212,0.0212
2501,500.200,16.3881,0.0211,0.0224
2502,500.400,17.0180,0.0224,0.0216
2503,500.600,17.0753,0.0211,0.0221
2504,500.800,16.6318,0.0299,0.0322
2505,501.000,16.0453,0.0210,0.0216
2506,501.200,15.8265,0.0216,0.0215
2507,501.400,17.0381,0.0210,0.0215
2508,501.600,17.6679,0.0359,0.0211
2509,501.800,17.2596,0.0211,0.0218
2510,502.000,19.3485,0.0210,0.0214
2511,502.200,17.6877,0.0211,0.0213
2512,502.400,17.5051,0.0211,0.0217
2513,502.600,16.6401,0.0263,0.0216
2514,502.800,17.2738,0.0285,0.0221
2515,503.000,15.7891,0.0232,0.0217
2516,503.200,15.9783,0.0211,0.0214
2517,503.400,16.0392,0.0319,0.0214
2518,503.600,16.5441,0.0210,0.0220
2519,503.800,16.4705,0.0224,0.0311
2520,504.000,18.3279,0.0210,0.0216
2521,504.200,16.4051,0.0210,0.0213
2522,504.400,17.0184,0.0215,0.0212
2523,504.600,16.2847,0.0210,0.0231
2524,504.800,17.3624,0.0210,0.0221
2525,505.000,17.9080,0.0223,0.0222
2526,505.200,16.4596,0.0211,0.0215
2527,505.400,16.1527,0.0265,0.0219
2528,505.600,16.9727,0.0211,0.0215
2529,505.800,18.9150,0.0213,0.0218
2530,506.000,17.8184,0.0210,0.0217
2531,506.200,17.7897,0.0215,0.0213
2532,506.400,16.2349,0.0212,0.0320
2533,506.600,16.5397,0.0213,0.0234
2534,506.800,17.9806,0.0211,0.0219
2535,507.000,17.7895,0.0218,0.0215
2536,507.200,16.6332,0.0212,0.0230
2537,507.400,16.5099,0.0226,0.0216
2538,507.600,16.5390,0.0211,0.0222
2539,507.800,16.7829,0.0216,0.0217
2540,508.000,18.0491,0.0220,0.0221
2541,508.200,17.3239,0.0211,0.0224
2542,508.400,16.7734,0.0211,0.0217
2543,508.600,16.0068,0.0224,0.0233
2544,508.800,16.1772,0.0213,0.0218
2545,509.000,20.8839,0.0216,0.0216
2546,509.200,17.6450,0.0353,0.0215
2547,509.400,16.3466,0.0211,0.0225
2548,509.600,17.3502,0.0210,0.0223
2549,509.800,18.7939,0.0209,0.0221
2550,510.000,20.2396,0.0209,0.0221
2551,510.200,17.5096,0.0216,0.0232
2552,510.400,16.5465,0.0209,0.0219
2553,510.600,16.7916,0.0225,0.0214
2554,510.800,16.9183,0.0211,0.0224
2555,511.000,16.2357,0.0303,0.0358
2556,511.200,16.0308,0.0211,0.0215
